reward,episode_length,success,final_x,final_y,mean_abs_action
-271.90598162465494,122,0,0.030689716339111328,0.01674257218837738,0.519855529344717
-268.5302188089332,117,0,1.0038073062896729,0.8734747767448425,0.49717726558446884
-333.37677230537264,119,0,0.22713346779346466,-0.011474802158772945,0.5276836367840526
-105.31586557523421,106,0,0.07474879920482635,-0.0326186902821064,0.5027889952344714
-173.52815152806357,83,0,-0.7354369163513184,-0.004913010634481907,0.4641436939857092
-209.10192927894067,164,0,0.7408628463745117,-0.09737930446863174,0.48764329079095636
-311.22559782276994,95,0,1.012601613998413,1.0849698781967163,0.5015672931937795
-91.69645603857184,93,0,0.3509015142917633,-0.03367988020181656,0.4862021609980573
-137.7442427806743,163,0,0.8401233553886414,-0.2731962502002716,0.5060020509215951
-197.26573843656547,107,0,-0.40309056639671326,0.11477216333150864,0.5022554762104404
-229.6776913330844,98,0,-0.6334350109100342,-0.14522315561771393,0.5098434777132103
-83.94614093871414,109,0,0.23812103271484375,-0.043523158878088,0.481912254535277
-243.80557375180194,147,0,0.7891680002212524,-0.10047046095132828,0.4955480763701355
-361.739101577997,112,0,-1.0020761489868164,0.4866553544998169,0.4983686995692551
-406.1526912311186,110,0,-0.34556064009666443,-0.04634620249271393,0.5274438647045331
-299.2621959877337,134,0,0.9370805621147156,-0.1930900365114212,0.499428547279381
-275.0842538138961,94,0,-1.0091084241867065,-0.03221367672085762,0.4978988947782745
-193.934245482197,95,0,-1.0117684602737427,0.6050373315811157,0.5055680358096173
-268.22381785568,119,0,1.0103633403778076,1.149163007736206,0.48365263888189775
-412.9206475879937,83,0,0.9740505218505859,0.13275153934955597,0.5031744064875396
-94.4034119967235,177,0,-0.6203433275222778,-0.03709651529788971,0.48821273589201564
