reward,final_angle_error,mean_abs_angular_velocity,quality_flag
-971.0350443655594,0.9637622237205505,3.8885707012563944,0
-1448.258420604971,1.6750844717025757,2.3080941262841224,0
-1529.5280152637351,2.1766481399536133,1.7522095799283124,0
-1253.8884698167485,2.554020881652832,3.101461437642574,0
-1067.26720787163,0.4795759916305542,3.5357987017929555,0
-1498.0888848726363,2.206698417663574,1.8630821662768722,0
-972.7801647409312,1.875226616859436,4.173992667011917,0
-1062.039154918908,1.625928521156311,3.633943188264966,0
-1364.9474498581221,0.8210623860359192,2.522719929814339,0
-1299.0333295327139,1.624528169631958,2.8864722373522818,0
-809.9727141979369,2.7784931659698486,3.953000930398703,0
-1185.201775840121,2.185042381286621,3.2652191001921893,0
-1009.8377270267559,2.993583917617798,3.7505922223441304,0
-1764.240907903572,2.876936197280884,0.7360626809825771,0
-1375.636612879189,2.9572181701660156,2.4116201976290905,0
-1219.0371198867576,2.9942879676818848,3.1985120942816136,0
-1331.9756895125934,1.8945980072021484,2.5636486401036382,0
-1185.167473154357,2.2919232845306396,3.4179160234797745,0
-1280.9688023983724,1.6325981616973877,3.0564088342688045,0
