reward,final_angle_error,mean_abs_angular_velocity,quality_flag
-1719.0387350673639,3.0253355503082275,0.8705590780405328,0
-1711.5885324063256,2.5791330337524414,0.9121167078241705,0
-1621.4914647653861,2.8298022747039795,1.258537722264955,0
-1251.1941535284411,2.803701639175415,3.0734271703334524,0
-1072.5006362151107,1.031846046447754,3.953587403744459,0
-870.3943185369142,0.8296951055526733,3.813853387562558,0
-1302.7404908318001,1.1347476243972778,2.919639914497093,0
-1475.9525082208697,2.460602045059204,1.9891724099218846,0
-1021.7952064818653,2.8263537883758545,3.7514299428649247,0
-1490.4621333674038,2.023209810256958,1.9234858981333673,0
-1441.796193425535,2.0463621616363525,2.224688951885328,0
-1035.9577276704017,2.625714063644409,3.91947111511603,0
-932.8460965451854,2.816962718963623,4.381499858386815,0
-1742.2500603703713,2.8024892807006836,0.7500715814251453,0
-1317.2686448530171,1.716160774230957,2.7105287713184953,0
-1075.7473583560186,1.4771156311035156,3.356938707046211,0
-1016.0131126558687,1.4707320928573608,4.75152665948961,0
-1681.8624857767236,2.845668077468872,1.0253399862837977,0
-1020.1335748545476,2.9426121711730957,3.903067788767512,0
-1256.1360686927708,2.6014106273651123,3.1258161129197104,0
