episode_return,episode_length,episode_success,final_tip_height,final_theta1_error,final_theta2_error
-414.77777099609375,600,0,0.5279349799518923,1.7761546935056987,2.525913888560691
-174.00146484375,600,0,-0.6163582070840324,3.0670232400137287,2.0360949670081663
-283.5906066894531,600,0,-0.49679685214843605,1.0438226244218711,2.0739691057435445
-301.3863525390625,600,0,0.1034881537607163,1.8372904182852476,3.0324778254163016
-222.98345947265625,600,0,0.7269531900569937,1.315389465296004,0.2387778866535284
-389.15142822265625,600,0,-0.5611771524705131,1.3371655948182668,2.4600172208506135
-207.9848175048828,600,0,-0.22810871769684687,1.7103080549359362,2.9129136997638163
-50.6785774230957,600,0,1.0189887994347218,0.6036556210782305,1.977457482824466
-81.86917877197266,600,0,1.0342690600890454,1.5365129239058917,1.5404186534397601
-65.43279266357422,600,0,-0.8964201046995353,2.739550109430551,1.9966846951413064
27.82378387451172,600,0,-0.5171962518070929,2.3778755876554714,2.5410526971345537
-21.355697631835938,600,0,-0.9990450659240081,2.574315765271605,0.8472059214279368
-320.5083923339844,600,0,-0.46737667815340816,2.685765552000271,1.5600386721763027
-103.74893188476562,600,0,-1.2018564156919023,3.045768984297127,1.4586807357469311
-36.88484191894531,600,0,0.4477712430538271,0.18691537282865678,2.32199561108947
-61.17587661743164,600,0,-0.06056093802703056,1.510420181475281,3.0807719041444965
-164.47308349609375,600,0,0.4057865216943374,2.2068828019478106,2.1889034703131105
-71.13938903808594,600,0,-0.06313745047732566,0.8165941327189863,1.5990120314282836
-52.61922073364258,600,0,-1.660866693915981,2.3595051392199453,1.0950592589759491
-161.96836853027344,600,0,-0.6802051132124444,2.4515547535819517,2.351977138690464
13.5945405960083,600,0,1.110276868481731,1.1802381476835109,0.4271381057985675
73.25546264648438,600,0,0.9890011617410869,0.8618821992330297,2.0878967976668874
-199.8795623779297,600,0,-0.06442155406364614,0.3666907130444601,2.839092683461888
-372.68951416015625,600,0,0.06574100267249128,2.237108778323732,1.4193146962326986
-116.31730651855469,600,0,1.4176362296481664,0.15392719371869035,0.9729747812930538
-50.34305953979492,600,0,1.43240814514296,1.0933272271684844,1.3267717702833468
-209.96923828125,600,0,-1.5239445091630304,2.5783948417054945,0.26202625493924225
-42.743263244628906,600,0,-0.24282737649349032,2.0810202209987203,0.7583060275717161
-39.45954513549805,600,0,-0.8605102488561467,1.8843157129742791,2.243190213764174
-135.76638793945312,600,0,-0.05739854366762476,0.3629066352219228,2.654247252033764
-171.276123046875,600,0,0.2203700734850762,0.3224296058146354,2.0639102361145776
-48.65085220336914,600,0,0.9161552766148962,1.111421728790777,0.033054362539442605
-117.71488952636719,600,0,0.12805750971628885,1.2091606864992717,0.5893454458147664
-82.69223022460938,600,0,-0.02546310208849689,0.2271732268619786,2.9358652630474444
-163.18101501464844,600,0,-1.1095174015157105,1.6805459448183886,1.4659512402968597
-258.6450500488281,600,0,-0.18266085796460763,0.6156040700126733,2.4832216137423613
-22.58346176147461,600,0,-0.06984482057231256,2.854481568190609,2.379325088775601
-305.47406005859375,600,0,-0.8533246055005421,2.167886048138035,2.2491406363549986
